"CORP","Quarterly Data","Current Ratio","Long-term Debt / Capital","Debt/Equity Ratio","Gross Margin","Operating Margin","EBIT Margin","EBITDA Margin","Pre-Tax Profit Margin","Net Profit Margin","Asset Turnover","Inventory Turnover Ratio","Receiveable Turnover","Days Sales In Receivables","ROE - Return On Equity","Return On Tangible Equity","ROA - Return On Assets","ROI - Return On Investment","Book Value Per Share","Operating Cash Flow Per Share","Free Cash Flow Per Share","Basic EPS","SH LOG10","Bin"
"NXPI","12/31/2015","1.8885","0.4291","0.8","38.543","63.076","63.076","0","52.2416","60.523","0.0609","0.5253","1.5339","58.6737","8.5888","-15.2084","3.7528","4.9031","33.6692","0.9437","0.612","3.97","-0.014298634916133","1"
"NXPI","3/31/2016","1.5734","0.4185","0.7837","26.8435","-21.1781","-21.1781","0","-26.3939","-17.8957","0.0877","1.1205","2.1101","42.6529","-3.3679","6.248","-1.5252","-1.9584","33.5463","1.2111","0.9537","-1.16","-0.0167097365261","1"
"NXPI","6/30/2016","1.9055","0.4277","0.8035","46.4694","-1.0994","-1.0994","0","-6.4271","-0.5497","0.0962","1.0848","2.1797","41.2896","0.009","-0.0177","0.0041","0.0052","32.6316","1.2735","1.0651","-0.04","-0.014876627980282","1"
"NXPI","9/30/2016","2.03","0.4489","0.8724","47.9546","7.0474","7.0474","0","2.3896","3.6857","0.0996","1.1262","2.134","42.175","1.0043","-1.8582","0.4356","0.5534","32.2494","2.0629","1.7824","0.27","0.11465921104303","1"
"NXPI","12/31/2016","2.2187","0.44","0.8235","48.7295","7.0902","7.0902","0","3.1557","21.3115","0.098","1.124","2.3621","38.1025","4.8136","-10.6759","2.1568","2.6955","33.2625","2.0778","1.7079","1.52","-0.01737235802268","1"
"NXPI","3/31/2017","2.2673","0.3398","0.5156","48.8015","75.9385","75.9385","0","69.7874","59.0231","0.0936","0.9895","2.2492","40.0136","10.4413","-41.0081","5.5814","6.8929","37.4626","1.8168","1.3488","3.88","0.023669951735588","1"
"NXPI","6/30/2017","1.8685","0.3109","0.5103","49.1826","2.2707","2.2707","0","-1.1353","2.2253","0.0932","0.9499","2.4066","37.3978","0.491","-2.3918","0.2666","0.3383","37.9511","1.2732","0.9962","0.15","0.024275404207099","1"
"NXPI","9/30/2017","2.037","0.3088","0.5047","50.9007","6.8287","6.8287","0","3.6447","4.5245","0.1003","0.9726","2.6087","34.4994","0.947","-5.7263","0.517","0.6546","38.3134","1.8471","1.3846","0.32","0.014208434708287","1"
"NXPI","12/31/2017","2.2237","0.3006","0.4853","50.57","8.5505","8.5505","0","5.3339","30.6596","0.1021","0.9822","2.7941","32.2109","5.6775","-63.8935","3.1935","3.9708","39.4461","2.1392","1.7562","2.19","0.015095602456326","1"
"NXPI","3/31/2018","2.073","0.2773","0.4736","51.6527","6.082","6.082","0","3.0851","2.5562","0.094","0.8769","2.8685","31.3751","0.504","-14.553","0.2901","0.3642","40.1445","1.7873","1.3376","0.17","-0.00033392941848715","1"
"NXPI","6/30/2018","2.9789","0.2801","0.3891","51.5284","5.9825","5.9825","0","2.8821","2.3581","0.1011","0.8371","2.8987","31.048","0.4807","-25.5814","0.2915","0.3461","39.8737","1.1606","0.789","0.16","-0.029684930593011","1"
"NXPI","9/30/2018","1.2244","0.3313","0.5882","51.3701","90.4295","90.4295","0","85.5624","74.4376","0.1161","0.926","2.8935","31.1043","16.9644","-64.9539","8.7054","11.3435","36.5649","8.2368","7.7053","5.64","-0.10653481642498","1"
"NXPI","12/31/2018","1.5436","0.3688","0.6879","51.727","9.3217","9.3217","0","6.1174","11.4856","0.1116","0.907","3.0341","29.6629","2.7035","-10.9719","1.3423","1.7063","36.5109","2.1109","1.6073","0.81","-0.066980659994886","1"
"NXPI","3/31/2019","1.4163","0.3852","0.7391","51.1939","2.5788","2.5788","0","-1.3849","-1.0029","0.1013","0.8235","2.6175","34.384","-0.1611","0.5307","-0.0774","-0.099","34.8242","1.0305","0.5292","-0.07","0.081417674252379","1"
"NXPI","6/30/2019","1.8207","0.4411","0.9156","51.917","7.0816","7.0816","0","3.0672","1.8493","0.1053","0.9318","2.8423","31.6644","0.4933","-1.4375","0.2184","0.2757","33.4526","1.8213","1.4456","0.15","0.043091188236327","1"
"NXPI","9/30/2019","1.9015","0.4395","0.9058","52.362","10.287","10.287","0","6.5342","4.8124","0.1066","0.9515","2.8817","31.2318","1.2673","-4.2394","0.5599","0.7103","33.5982","2.647","2.2366","0.39","0.048410052030326","1"
"NXPI","12/31/2019","1.8241","0.4327","0.7628","52.5424","8.5615","8.5615","0","4.5198","4.9544","0.115","0.9161","3.4498","26.0887","1.274","-3.1426","0.6145","0.7227","34.306","2.801","2.3291","0.39","0.066787556473198","1"
"NXPI","3/31/2020","1.7744","0.4431","0.7956","49.332","3.3647","3.3647","0","-0.4948","-1.0391","0.1036","0.8346","3.2808","27.432","-0.1404","0.3338","-0.0666","-0.0782","33.1827","1.829","1.3182","-0.08","-0.18598026034319","1"
"NXPI","6/30/2020","1.743","0.4692","1.0329","47.3308","-7.9802","-7.9802","0","-13.2636","-11.7777","0.0863","0.7793","3.7775","23.825","-2.3081","5.6258","-0.9925","-1.2252","32.4304","1.4883","1.2217","-0.77","0.13834554706337","1"
"NXPI","9/30/2020","1.6429","0.4561","1.0312","48.0812","1.4116","1.4116","0","-3.2642","-0.9704","0.1073","1.1062","3.0026","29.9735","-0.1984","0.5511","-0.0852","-0.1079","32.435","1.8819","1.6395","-0.08","0.039192163784635","1"
"NXPI","12/31/2020","2.1438","0.454","0.8315","51.3761","18.4683","18.4683","0","13.0036","12.3255","0.1263","1.1835","3.2771","27.4631","3.4969","-10.4065","1.6123","1.9093","32.6268","3.5461","3.1988","1.11","0.10517504769339","1"
"KLAC","3/31/2005","3.3443","0","0","59.0411","28.5901","28.5901","0","29.9364","22.7401","0.1368","0.6275","1.2165","73.9838","4.1401","4.1401","3.1105","4.1401","15.1104","1.745","1.4764","0.63","0","0"
"KLAC","6/30/2005","3.4183","0","0","55.8044","15.9212","15.9213","0","19.1756","17.0686","0.1209","0.6002","1.4664","61.3736","2.6933","2.6933","2.0641","2.6933","15.7492","0.7745","0.7464","0.43","-0.02256958468985","0"
"KLAC","9/30/2005","3.7626","0","0","55.5742","15.4855","15.4855","0","18.3922","15.5881","0.1201","0.5433","1.5764","57.0921","2.3857","2.3857","1.8728","2.3857","16.028","0.0614","-0.0273","0.38","0.047781049436108","0"
"KLAC","12/31/2005","3.8948","0","0","55.6648","15.3777","15.3777","0","18.7989","15.708","0.1171","0.5251","1.3114","68.6279","2.3242","2.3242","1.8395","2.3242","16.5189","0.2973","0.1958","0.39","0.0050474539370751","0"
"KLAC","3/31/2006","3.765","0","0","56.3984","16.3432","16.3432","0","19.6579","18.6057","0.1191","0.5168","1.1389","79.0264","2.8327","2.8327","2.2169","2.8327","17.1441","0.5413","0.4435","0.48","-0.0086248319006812","0"
"KLAC","6/30/2006","3.5881","0","0","50.9246","12.9318","12.9318","0","16.3998","22.7406","0.1265","0.6327","1.3163","68.3738","3.6905","3.7647","2.8776","3.6905","17.9166","0.6442","0.5706","0.67","-0.065706276662968","0"
"KLAC","9/30/2006","3.8739","0","0","57.0806","24.4676","24.4676","0","28.0358","21.5968","0.1342","0.5502","1.5151","59.4034","3.6293","3.6293","2.8974","3.6293","18.7514","0.5261","0.4655","0.68","0.02928711470873","0"
"KLAC","12/31/2006","3.4564","0","0","54.1374","12.0688","12.0688","0","15.5584","13.8693","0.1341","0.5274","1.4476","62.1726","2.3514","2.6574","1.8595","2.3514","19.1743","0.7259","0.6313","0.45","0.048725945866799","0"
"KLAC","3/31/2007","2.8626","0","0","57.1701","25.5031","25.5031","0","28.4096","21.6117","0.165","0.5786","1.4344","62.7427","4.6745","5.4388","3.5658","4.6745","17.2801","0.9852","0.8719","0.78","0.030097055660077","0"
"KLAC","6/30/2007","3.2348","0","0","57.2292","23.7462","23.7462","0","26.6571","20.0088","0.1593","0.5883","1.2664","71.0699","4.1504","4.8108","3.187","4.1504","18.5513","0.7205","0.5746","0.77","0.013077563921136","0"
"KLAC","9/30/2007","2.9355","0","0","55.8609","25.5805","25.5805","0","28.1019","12.7208","0.1653","0.6114","1.1197","80.382","2.8833","3.4189","2.103","2.8833","16.7859","1.066","0.9889","0.47","0.0065107974812275","0"
"KLAC","12/31/2007","2.989","0","0","56.0908","14.7042","14.7042","0","16.7913","13.2018","0.1531","0.578","1.0988","81.9046","2.7576","3.2526","2.0207","2.7576","16.9051","0.7212","0.7828","0.46","-0.063792023894417","0"
"KLAC","3/31/2008","2.8221","0","0","52.5671","20.7898","20.7898","0","26.7692","18.4285","0.1465","0.6438","1.0505","85.6757","3.7128","4.3891","2.6996","3.7128","17.5766","0.8471","0.9489","0.62","-0.11331259204682","0"
"KLAC","6/30/2008","3.1944","0.1998","0.2497","55.2821","17.5067","17.5067","0","16.5089","12.8679","0.1218","0.5749","1.1994","75.037","2.5492","3.6507","1.5677","2.0398","17.1326","0.9618","0.9377","0.44","0.040327205508451","0"
"KLAC","9/30/2008","3.3874","0.2125","0.2698","52.5245","6.561","6.561","0","7.3454","3.6223","0.1188","0.5019","1.4379","62.5917","0.6987","1.0785","0.4303","0.5503","16.3486","0.4665","0.4226","0.11","-0.10932737735802","0"
"KLAC","12/31/2008","3.703","0.2457","0.3257","39.9461","-127.495","-127.495","0","-130.6398","-109.4972","0.1028","0.504","1.1933","75.4226","-18.9869","-24.2942","-11.2615","-14.3221","13.4654","-0.1958","-0.124","-2.57","-0.16211646417621","0"
"KLAC","3/31/2009","3.9673","0.2556","0.3434","32.4241","-23.3457","-23.3457","0","-24.9238","-26.7519","0.0851","0.508","1.2824","70.179","-3.8172","-4.8828","-2.2777","-2.8415","12.7723","0.4487","0.43","-0.49","-0.037227254513182","0"
"KLAC","6/30/2009","4.3852","0.2544","0.3411","41.5205","-12.4216","-12.4216","0","-16.4745","-9.0855","0.078","0.4447","1.3396","67.1856","-1.1709","-1.4992","-0.7086","-0.873","12.799","0.43","0.4184","-0.12","0.1012313867907","0"
"KLAC","9/30/2009","4.1012","0.2525","0.3378","49.8399","4.3626","4.3626","0","6.651","5.9544","0.0932","0.4951","1.4049","64.0618","0.9248","1.1814","0.555","0.6913","12.9111","0.4241","0.4031","0.12","0.15234891488232","0"
"KLAC","12/31/2009","4.2199","0.2508","0.3348","52.9275","10.6948","10.6948","0","8.633","4.9492","0.1182","0.5885","1.4773","60.9199","0.9787","1.238","0.585","0.7332","12.9418","0.9386","0.9108","0.13","0.0036181244663285","0"
"KLAC","3/31/2010","3.8959","0.2515","0.336","56.3944","19.0841","19.0841","0","16.7826","11.9206","0.1262","0.557","1.4829","60.6917","2.5694","3.2304","1.5044","1.9232","13.0535","0.74","0.6819","0.33","-0.067848501800147","0"
"KLAC","6/30/2010","3.6739","0.2492","0.3319","59.2579","28.7516","28.7516","0","26.8318","20.2147","0.1432","0.5673","1.271","70.8079","5.0336","6.2781","2.8944","3.7791","13.3693","0.4852","0.4516","0.66","-0.045087166154484","0"
"KLAC","9/30/2010","3.8414","0.2416","0.3186","61.3143","34.5305","34.5305","0","32.7273","22.5981","0.1705","0.5686","1.3646","65.9522","6.586","8.0976","3.8521","4.9948","13.9325","0.5625","0.4967","0.92","0.10161988933255","0"
"KLAC","12/31/2010","3.9377","0.2322","0.3025","59.3649","35.085","35.085","0","32.7786","24.2053","0.1838","0.617","1.4419","62.4156","7.5213","9.1098","4.4499","5.7745","14.7484","1.1451","1.1841","1.11","0.040124463322708","0"
"KLAC","3/31/2011","4.0046","0.2182","0.2791","60.7107","37.3809","37.3809","0","36.1509","25.1521","0.1875","0.5885","1.4734","61.0823","7.8482","9.3195","4.7149","6.1355","15.92","1.4058","1.3254","1.25","0.088007629451942","0"
"KLAC","6/30/2011","4.1827","0.2069","0.2609","60.0892","38.5538","38.5538","0","37.4304","27.4548","0.1909","0.6187","1.5301","58.8212","8.5644","10.0136","5.2404","6.7925","17.119","1.7187","1.6324","1.47","-0.06780423212415","0"
"KLAC","9/30/2011","4.899","0.2028","0.2544","57.2681","31.9268","31.9268","0","31.0445","24.1056","0.1745","0.5556","1.7253","52.1643","6.5425","7.5927","4.2055","5.2158","17.6079","1.2894","1.218","1.15","-0.024268586072143","0"
"KLAC","12/31/2011","4.517","0.201","0.2515","57.5311","24.8198","24.8198","0","22.8655","17.2452","0.1367","0.4266","1.1808","76.2182","3.7325","4.3104","2.3569","2.9824","17.8038","1.1128","1.0374","0.67","0.10052539992021","0"
"KLAC","3/31/2012","4.5708","0.1912","0.2364","57.7466","33.8212","33.8212","0","32.6028","24.4308","0.1704","0.546","1.3167","68.3549","6.5008","7.4186","4.1625","5.2579","18.8777","1.5257","1.4427","1.23","0.052261203803086","0"
"KLAC","6/30/2012","4.8256","0.1838","0.2252","59.4759","35.6652","35.6652","0","34.275","27.7744","0.175","0.5557","1.2726","70.7201","7.4761","8.4535","4.86","6.1017","19.8884","1.6062","1.5106","1.48","-0.043352286649267","0"
"KLAC","9/30/2012","5.261","0.1822","0.2228","55.9843","25.8852","25.8852","0","24.4956","18.7825","0.1423","0.4599","1.341","67.1164","4.038","4.5465","2.6723","3.3022","20.1321","1.445","1.3256","0.81","-0.013796827377502","0"
"KLAC","12/31/2012","5.2912","0.1819","0.2223","54.843","22.7704","22.7704","0","21.5263","15.8437","0.1328","0.4586","1.1104","81.0542","3.1724","3.5652","2.1037","2.5955","20.2301","0.4644","0.3737","0.64","0.00045489247864792","0"
"KLAC","3/31/2013","5.1995","0.1782","0.2168","57.5452","27.7418","27.7418","0","26.3522","22.8224","0.1403","0.4763","1.605","56.0748","4.8277","5.401","3.2031","3.9675","20.7754","2.4506","2.3425","1","0.043075841991903","0"
"KLAC","6/30/2013","5.0509","0.1767","0.2146","57.3897","26.0592","26.0592","0","24.5947","18.7172","0.1362","0.4836","1.3725","65.5733","3.8703","4.3182","2.5489","3.1864","21.0485","1.0352","0.9237","0.82","0.023948901129521","0"
"KLAC","9/30/2013","5.2146","0.1764","0.2141","57.8245","22.7712","22.7712","0","21.2451","16.8906","0.1246","0.4205","1.4939","60.2437","3.1851","3.5474","2.1046","2.6234","20.9492","1.0505","0.9216","0.67","0.038171525235619","0"
"KLAC","12/31/2013","4.8573","0.174","0.2106","59.4664","26.6592","26.6592","0","25.0656","19.7476","0.1296","0.4311","1.2304","73.1454","3.9222","4.3548","2.5593","3.2399","21.3127","0.6886","0.6021","0.84","0.02502972614707","0"
"KLAC","3/31/2014","5.1173","0.1704","0.2054","58.7751","31.4049","31.4049","0","30.2124","24.4807","0.1516","0.5035","1.4912","60.353","5.593","6.2206","3.7103","4.6398","21.9502","1.4173","1.3087","1.22","0.03043907448612","0"
"KLAC","6/30/2014","5.1206","0.1688","0.2031","55.516","23.5604","23.5603","0","22.6878","17.5301","0.1327","0.4976","1.49","60.4046","3.5083","3.8935","2.3254","2.9161","22.1782","1.4766","1.4219","0.78","0.021446460609295","0"
"KLAC","9/30/2014","5.4279","0.1749","0.2119","55.1304","16.9782","16.9782","0","15.4","11.2355","0.1213","0.4266","1.4478","62.1625","2.0464","2.2781","1.3625","1.6886","21.4603","0.2097","0.129","0.44","0.035240141426067","0"
"KLAC","12/31/2014","4.2938","0.842","5.3909","58.1267","22.8746","22.8746","0","-0.9267","2.9966","0.1356","0.4273","1.07","84.1094","3.366","8.1952","0.4064","0.5319","3.7017","0.0686","-0.0093","0.12","-0.049337108894657","0"
"KLAC","3/31/2015","4.0621","0.8663","6.553","56.6283","26.4044","26.4044","0","22.5407","17.826","0.1506","0.5065","1.1692","76.9775","26.6506","91.9887","2.6853","3.5643","3.0887","1.4934","1.4275","0.81","-0.081484799295688","0"
"KLAC","6/30/2015","3.8977","0.8828","7.5703","57.2586","26.7723","26.7723","0","23.1298","18.7773","0.1567","0.5232","1.2918","69.6711","33.6986","191.1916","2.9428","3.9506","2.6699","1.9296","1.8744","0.89","-0.015780485203375","0"
"KLAC","9/30/2015","4.0158","0.9145","10.7018","57.9481","25.0207","25.0207","0","20.8979","16.3227","0.1406","0.4154","1.3946","64.5352","35.6258","-213.9943","2.2947","3.0445","1.8881","1.2266","1.1801","0.67","-0.050843573230634","0"
"KLAC","12/31/2015","4.2929","0.8955","8.5653","60.439","30.1954","30.1954","0","26.1142","21.4302","0.1553","0.4062","1.6629","54.1227","41.6293","648.0748","3.3287","4.3521","2.3488","0.6587","0.6151","0.98","0.14207644854857","0"
"KLAC","3/31/2016","3.9155","0.8667","6.4991","61.4562","32.9628","32.9628","0","29.4668","24.6728","0.149","0.3806","1.1402","78.9318","36.8836","129.4932","3.6757","4.9184","3.0607","0.7076","0.6685","1.13","0.02114456623748","0"
"KLAC","6/30/2016","3.8587","0.8161","4.4375","63.2747","38.1161","38.1161","0","35.7373","29.542","0.1852","0.4832","1.4989","60.0443","39.4044","77.6705","5.4719","7.2468","4.4187","2.2527","2.2246","1.74","0.0026166099040785","0"
"KLAC","9/30/2016","4.031","0.7943","3.8625","62.9884","33.199","33.199","0","29.6028","23.7255","0.1503","0.3951","1.1466","78.4934","22.7894","40.1811","3.5648","4.6868","4.9995","1.0812","1.0183","1.14","-0.021512552519657","0"
"KLAC","12/31/2016","3.3944","0.7388","3.0869","63.6775","38.0819","38.0819","0","34.9926","27.1702","0.1721","0.4746","1.3209","68.1351","24.6868","37.9758","4.6767","6.4491","6.1577","1.4149","1.3764","1.52","0.052569274740809","0"
"KLAC","3/31/2017","3.4049","0.7022","2.5754","62.4348","37.657","37.657","0","34.9251","27.7478","0.1716","0.4927","1.2438","72.3614","22.1005","31.3025","4.7622","6.5823","7.3188","1.4154","1.3562","1.62","0.082179142662664","0"
"KLAC","6/30/2017","3.3964","0.669","2.2093","63.0748","37.4621","37.4621","0","34.6277","27.2906","0.1697","0.4729","1.6435","54.7602","19.3123","26.7413","4.6304","6.393","8.4571","2.9443","2.8786","1.64","-0.016574929067438","0"
"KLAC","9/30/2017","3.1101","0.633","1.8954","63.5805","37.3713","37.3713","0","34.6698","28.975","0.1704","0.4632","1.4542","61.889","19.1902","25.6208","4.937","7.0431","9.3419","2.367","2.2672","1.79","0.063837300422246","0"
"KLAC","12/31/2017","3.7324","0.6698","2.0287","64.44","37.5945","37.5945","0","35.5912","-13.7647","0.1805","0.4404","1.3171","68.3334","-10.9592","-15.636","-2.484","-3.6185","7.8255","0.8453","0.7591","-0.86","-0.0038271330072431","0"
"KLAC","3/31/2018","3.7824","0.6425","1.7968","63.9324","37.8404","37.8404","0","35.8352","30.0483","0.1824","0.4289","1.5463","58.2016","22.3977","30.5424","5.4818","8.0083","8.7902","2.2305","2.1358","1.96","0.015987615353948","0"
"KLAC","6/30/2018","3.7463","0.58","1.3807","64.7136","39.6413","39.6413","0","37.9895","32.5949","0.1898","0.4052","1.6419","54.8138","21.522","27.9802","6.1853","9.0403","10.3847","2.3672","2.2225","2.24","-0.026615394473332","0"
"KLAC","9/30/2018","3.4487","0.5881","1.4278","65.1147","40.6038","40.6038","0","39.1095","36.2168","0.1937","0.3839","1.8154","49.5755","25.2617","33.5031","7.0139","10.4052","10.2392","2.4436","2.3005","2.55","-0.0034873030957939","0"
"KLAC","12/31/2018","3.0256","0.5545","1.4011","63.5449","38.6886","38.6886","0","37.1429","32.9584","0.1998","0.4058","1.7018","52.8863","23.1031","30.4206","6.5849","10.2928","10.5548","1.9035","1.7276","2.43","-0.055589151666613","0"
"KLAC","3/31/2019","2.612","0.5237","1.1861","55.6238","22.1719","22.1719","0","20.1757","17.5637","0.1194","0.3697","1.1454","78.5756","6.6761","-19.6251","2.0968","3.1799","17.8542","0.9154","0.7595","1.23","0.12526621451474","0"
"KLAC","6/30/2019","2.44","0.5424","1.2785","52.8951","21.3678","21.3678","0","18.3808","17.3108","0.1397","0.4695","1.271","70.8103","8.1162","-19.8503","2.4125","3.7143","16.7907","2.0815","1.7249","1.32","-0.0044232473679374","0"
"KLAC","9/30/2019","2.2412","0.5422","1.2778","57.2495","29.0253","29.0253","0","26.285","24.5169","0.1531","0.4818","1.3257","67.8902","12.9271","-30.5661","3.7532","5.9175","16.9818","3.099","2.8956","2.18","0.13000704988533","0"
"KLAC","12/31/2019","2.5476","0.5585","1.2648","58.0233","30.6622","30.6622","0","28.1511","25.2115","0.1632","0.5063","1.2673","71.0146","14.1484","-34.4398","4.1111","6.247","17.1373","2.4739","2.2521","2.42","0.048210059713758","0"
"KLAC","3/31/2020","2.6121","0.597","1.4811","58.5553","12.3573","12.3573","0","8.09","5.5094","0.161","0.4668","1.2722","70.7417","3.3549","-6.7495","0.8819","1.3522","14.9965","2.8637","2.5834","0.5","-0.093256919493952","0"
"KLAC","6/30/2020","2.7789","0.5641","1.2942","57.4166","31.0469","31.0469","0","27.7522","28.1759","0.1573","0.4741","1.318","68.2842","15.3045","-54.2885","4.4215","6.6711","17.2456","2.8216","2.5608","2.66","0.13129728127518","0"
"KLAC","9/30/2020","2.7188","0.5532","1.2382","59.6676","34.2118","34.2118","0","31.4442","27.334","0.1651","0.4451","1.4954","60.1835","15.2096","-67.3304","4.5079","6.7954","17.867","3.2739","2.9235","2.71","-0.0016556302938715","0"
"KLAC","12/31/2020","2.5855","0.5384","1.1733","59.4315","34.5372","34.5372","0","31.9469","27.6976","0.1682","0.4714","1.3541","66.4662","15.4893","-118.7023","4.6561","7.1496","19.1378","3.6254","3.248","2.96","0.12592952481492","0"
"MCHP","3/31/2005","3.5066","0","0.0306","57.3574","32.7369","32.7369","0","35.6656","27.106","0.1145","0.8554","1.84","48.9128","3.7963","3.9045","3.1032","3.7963","7.152","1.664","1.3658","0.27","0","1"
